Time,C_B_target,CYP3A4_2_OCT,CYP3A4_3_OCT,CYP3A4_4_OCT,CYP3A4_5_OCT,CYP3A4_7_OCT,CYP3A4_8_OCT,CYP3A4_9_OCT,CYP3A4_10_OCT,CYP3A4_11_OCT,CYP3A4_12_OCT,CYP3A4_13_OCT,CYP3A4_14_OCT,CYP3A4_15_OCT,CYP3A4_16_OCT,CYP3A4_17_OCT,CYP3A4_18_OCT,CYP3A4_19_OCT,CYP3A4_20_OCT,CYP3A4_21_OCT,CYP3A4_23_OCT,CYP3A4_24_OCT,CYP3A4_28_OCT,CYP3A4_29_OCT,CYP3A4_31_OCT,CYP3A4_32_OCT,CYP3A4_33_OCT,CYP3A4_34_OCT
10.0,0.44944142453,0.14971116289,0.19063358954,0.21814601232,0.12690106868,0.13780516728,0.089683531168,0.17047966601,0.19589325955,0.39009673539,0.089683277796,0.10616197611,0.19296876956,0.45603163298,0.20526350643,0.084646963938,0.16343671678,0.28946195403,0.095505676805,0.089123876368,0.25953744812,0.19866733581,0.44738923733,0.48432276126,0.3295009716,0.39070142558,0.25619375496,0.45285775297
10.5,0.4465891954,0.14957057471,0.19036034917,0.21775929222,0.12681756013,0.1376958067,0.089668937988,0.17027682402,0.19559993524,0.38828519563,0.089668684902,0.10612053417,0.19268670412,0.45231760325,0.20493256123,0.084639404663,0.16325612003,0.28866686407,0.095482265625,0.089110092099,0.25893648434,0.19836312072,0.4445616034,0.47486219706,0.32838111955,0.38888208161,0.25561234104,0.44968851174
11.0,0.44375500673,0.14943011854,0.19008750026,0.21737325748,0.12673410654,0.13758653287,0.089654347182,0.1700742233,0.19530704988,0.38648206404,0.089654094383,0.1060791084,0.19240505072,0.44863371984,0.20460214914,0.084631846063,0.16307572275,0.28787395581,0.095458860184,0.089096309961,0.25833691061,0.1980593712,0.44175175493,0.46558558348,0.32726506512,0.38707119383,0.25503224434,0.44654135097
11.5,0.44093874515,0.14928979426,0.18981504226,0.2169879069,0.12665070785,0.13747734574,0.089639758751,0.16987186355,0.19501460284,0.38468730161,0.089639506237,0.10603769881,0.19212380876,0.44497973969,0.20427226933,0.084624288137,0.16289552473,0.28708322329,0.09543546048,0.089082529956,0.25773872372,0.19775608654,0.43895958113,0.45648937647,0.32615279549,0.38526872307,0.25445346188,0.44341611818
12.0,0.43814029804,0.14914960175,0.18954297461,0.21660323927,0.12656736404,0.13736824524,0.089625172693,0.1696697445,0.19472259344,0.38290086956,0.089624920465,0.10599630537,0.19184297765,0.44135542169,0.20394292093,0.084616730887,0.16271552573,0.28629466055,0.095412066511,0.089068752081,0.25714192046,0.19745326604,0.43618497189,0.44757009901,0.32504429789,0.38347463035,0.25387599071,0.44031266195
12.5,0.43535955345,0.14900954088,0.18927129675,0.21621925336,0.12648407506,0.13725923129,0.089610589009,0.16946786584,0.19443102104,0.38112272925,0.089610337066,0.1059549281,0.19156255679,0.43776052663,0.20361410309,0.084609174312,0.16253572555,0.28550826164,0.095388678276,0.089054976337,0.25654649765,0.19715090897,0.43342781778,0.43882433986,0.32393955956,0.38168887688,0.25329982786,0.43723083187
13.0,0.43259640012,0.14886961153,0.18900000811,0.21583594799,0.12640084089,0.13715030383,0.089596007698,0.16926622731,0.19413988498,0.37935284223,0.08959575604,0.10591356696,0.19128254557,0.43419481722,0.20328581495,0.084601618411,0.16235612396,0.28472402064,0.095365295775,0.089041202724,0.25595245209,0.19684901463,0.43068801002,0.43024875242,0.32283856784,0.37991142403,0.25272497037,0.43417047857
13.5,0.42985072749,0.14872981358,0.18872910815,0.21545332193,0.12631766149,0.13704146279,0.089581428759,0.16906482861,0.19384918461,0.37759117023,0.089581177387,0.10587222198,0.19100294341,0.43065805805,0.20295805567,0.084594063185,0.16217672074,0.28394193164,0.095341919004,0.08902743124,0.25535978061,0.19654758232,0.4279654405,0.4218400535,0.32174131005,0.37814223337,0.2521514153,0.43113145367
14.0,0.42712242569,0.14859014689,0.18845859631,0.21507137399,0.12623453682,0.1369327081,0.089566852193,0.16886366946,0.19355891929,0.37583767517,0.089566601105,0.10583089312,0.19072374969,0.42715001559,0.20263082438,0.084586508634,0.16199751567,0.28316198875,0.095318547964,0.089013661887,0.25476848004,0.19624661133,0.42526000178,0.41359502218,0.32064777359,0.37638126662,0.2515791597,0.42811360981
14.5,0.42441138552,0.14845061136,0.18818847202,0.21469010297,0.12615146684,0.13682403969,0.089552277998,0.16866274957,0.19326908835,0.37409231912,0.089552027196,0.1057895804,0.19044496384,0.42367045817,0.20230412025,0.084578954758,0.16181850854,0.28238418608,0.095295182653,0.088999894663,0.2541785472,0.19594610095,0.42257158707,0.40551049867,0.3195579459,0.37462848571,0.25100820065,0.42511680063
15.0,0.42171749847,0.14831120685,0.18791873474,0.21430950767,0.12606845152,0.1367154575,0.089537706175,0.16846206866,0.19297969115,0.37235506435,0.089537455657,0.1057482838,0.19016658524,0.42021915595,0.20197794243,0.084571401556,0.16163969913,0.28160851779,0.095271823068,0.088986129569,0.25358997895,0.19564605048,0.41990009023,0.39758338318,0.31847181445,0.37288385271,0.25043853522,0.42214088077
15.5,0.41904065668,0.14817193324,0.18764938391,0.21392958689,0.12598549082,0.13660696145,0.089523136722,0.16826162644,0.19269072704,0.37062587329,0.08952288649,0.10570700332,0.18988861332,0.41679588093,0.20165229007,0.084563849028,0.16146108722,0.28083497802,0.09524846921,0.088972366603,0.25300277214,0.19534645921,0.41724540578,0.38981063485,0.31738936675,0.37114732988,0.24987016048,0.41918570583
16.0,0.416380753,0.14803279041,0.18738041899,0.21355033943,0.12590258471,0.13649855148,0.089508569641,0.16806142264,0.19240219537,0.36890470855,0.089508319692,0.10566573895,0.18961104746,0.41340040694,0.20132716231,0.084556297175,0.16128267258,0.28006356094,0.095225121076,0.088958605766,0.25241692362,0.19504732645,0.41460742888,0.38218927063,0.31631059038,0.36941887966,0.24930307352,0.41625113243
16.5,0.41373768091,0.14789377824,0.1871118394,0.21317176411,0.12581973315,0.13639022752,0.089494004929,0.16786145696,0.1921140955,0.3671915329,0.089493755266,0.10562449069,0.18933388709,0.41003250959,0.20100255833,0.084548745997,0.16110445501,0.27929426074,0.095201778665,0.088944847057,0.25183243025,0.1947486515,0.41198605533,0.37471636422,0.31523547292,0.36769846466,0.24873727143,0.41333701814
17.0,0.41111133456,0.1477548966,0.18684364462,0.21279385972,0.1257369361,0.1362819895,0.089479442588,0.16766172913,0.19182642679,0.36548630931,0.089479193208,0.10558325852,0.18905713161,0.40669196629,0.20067847728,0.084541195493,0.16092643428,0.27852707162,0.095178441975,0.088931090477,0.25124928892,0.19445043364,0.40938118157,0.36738904505,0.31416400202,0.36598604765,0.24817275131,0.41044322149
17.5,0.40850160877,0.14761614538,0.18657583407,0.2124166251,0.12565419354,0.13617383735,0.089464882616,0.16746223886,0.19153918858,0.36378900089,0.08946463352,0.10554204245,0.18878078043,0.40337855622,0.20035491831,0.084533645663,0.16074861019,0.2777619878,0.095155111006,0.088917336023,0.25066749649,0.19415267219,0.40679270466,0.36020449723,0.31309616537,0.36428159158,0.24760951026,0.407569602
18.0,0.40590839899,0.14747752444,0.18630840723,0.21204005904,0.12557150541,0.13606577101,0.089450325013,0.16726298587,0.19125238023,0.36209957095,0.089450076202,0.10550084246,0.18850483296,0.40009206033,0.2000318806,0.084526096507,0.1605709825,0.27699900352,0.095131785755,0.088903583697,0.25008704986,0.19385536645,0.40422052232,0.35315995854,0.31203195068,0.36258505957,0.2470475454,0.40471602012
18.5,0.40333160135,0.14733903367,0.18604136352,0.21166416036,0.1254888717,0.1359577904,0.089435769779,0.16706396987,0.19096600111,0.36041798294,0.089435521251,0.10545965855,0.18822928861,0.39683226131,0.19970936329,0.084518548025,0.16039355101,0.27623811303,0.095108466222,0.088889833498,0.24950794591,0.19355851572,0.40166453287,0.34625271946,0.31097134573,0.36089641491,0.24648685385,0.40188233727
