Time,CYP3A4_2_OCT_N,CYP3A4_3_OCT_N,CYP3A4_4_OCT_N,CYP3A4_5_OCT_N,CYP3A4_7_OCT_N,CYP3A4_8_OCT_N,CYP3A4_9_OCT_N,CYP3A4_10_OCT_N,CYP3A4_11_OCT_N,CYP3A4_12_OCT_N,CYP3A4_13_OCT_N,CYP3A4_14_OCT_N,CYP3A4_15_OCT_N,CYP3A4_16_OCT_N,CYP3A4_17_OCT_N,CYP3A4_18_OCT_N,CYP3A4_19_OCT_N,CYP3A4_20_OCT_N,CYP3A4_21_OCT_N,CYP3A4_23_OCT_N,CYP3A4_24_OCT_N,CYP3A4_28_OCT_N,CYP3A4_29_OCT_N,CYP3A4_31_OCT_N,CYP3A4_32_OCT_N,CYP3A4_33_OCT_N,CYP3A4_34_OCT_N
300.0,0.01401565904,0.011126089258,0.009580998586,0.016092583772,0.015048246335,0.020752550984,0.012442947822,0.010811195399,0.0038259270827,0.020752675682,0.018434387755,0.010985760068,0.0026555077058,0.010275619863,0.02157347759,0.012950182917,0.0065345275399,0.019874763989,0.02084080601,0.00767594579,0.010648772603,0.0030070138415,0.0028978716531,0.0052654187767,0.0038151910612,0.0078177018898,0.0028503329888
300.5,0.013826761063,0.010977020186,0.009453356966,0.015875237117,0.01484518846,0.020471846971,0.012275690534,0.010666486182,0.0037797508926,0.020471970034,0.018185124407,0.010838634105,0.0026269367446,0.010138335596,0.021281674999,0.012775937806,0.0064494968199,0.019605947383,0.020558907972,0.0075748845281,0.010506313327,0.0029740601847,0.0028769817596,0.0051983683414,0.0037691771165,0.0077146592232,0.0028193660954
301.0,0.013640445879,0.010829992823,0.0093274629463,0.015660855685,0.014644904108,0.02019494932,0.012110722903,0.010523759005,0.0037341769284,0.02019507077,0.017939251732,0.010693523263,0.0025987223034,0.010002931538,0.020993824742,0.012604077211,0.0063656212775,0.019340780358,0.020280832019,0.0074752025993,0.010365805267,0.002941511584,0.0028563306187,0.0051322193405,0.0037237630349,0.0076130234535,0.0027887813661
301.5,0.013456677675,0.010684978611,0.0092032919731,0.015449398621,0.014447354944,0.01992180629,0.011948013029,0.010382986118,0.0036891967959,0.019921926147,0.017696723335,0.010550399343,0.0025708594086,0.0098693813213,0.020709873213,0.012434567962,0.0062828845868,0.01907921318,0.020006526209,0.007376880537,0.010227221092,0.002909362582,0.0028359148806,0.0050669590505,0.0036789404569,0.0075127747307,0.002758573591
302.0,0.013275421144,0.010541949397,0.0090808198459,0.015240825636,0.01425250317,0.019652366843,0.011787529464,0.010244140168,0.0036448022249,0.019652485127,0.017457493456,0.010409234548,0.0025433431628,0.00973765896,0.020429767535,0.012267377357,0.006201270661,0.018821196796,0.019735939305,0.007279899158,0.010090533861,0.0028776078006,0.0028157312506,0.0050025749356,0.0036347011463,0.0074138934934,0.0027287376371
302.5,0.013096641474,0.010400877433,0.0089600227125,0.015035097006,0.014060311513,0.019386580636,0.011629241206,0.010107194192,0.0036009850674,0.019386697367,0.017221516969,0.01027000148,0.0025161687433,0.0096077388391,0.020153455548,0.012102473158,0.006120763649,0.018566682824,0.019469020768,0.0071842395584,0.0099557170186,0.0028462419402,0.002795776488,0.0049390546447,0.0035910369887,0.0073163604646,0.0026992684475
303.0,0.012920304343,0.010261735363,0.0088408770642,0.014832173554,0.013870743227,0.019124398013,0.011473117691,0.0099721216129,0.0035577372956,0.019124513212,0.016988749368,0.01013267313,0.0024893314009,0.0094795957108,0.019880885801,0.011939823581,0.006041347932,0.018315623542,0.019205720748,0.0070898831092,0.0098227443895,0.0028152597779,0.002776047405,0.0048763860088,0.0035479399894,0.0072201566478,0.0026701610401
303.5,0.01274637591,0.010124496225,0.0087233597303,0.014632016653,0.013683762074,0.018865769995,0.011319128788,0.009838896233,0.0035150510001,0.01886588368,0.016759146757,0.0099972228772,0.0024628264587,0.0093532046893,0.019612007541,0.011779397291,0.0059630081195,0.018067971884,0.018945990075,0.0069968114525,0.0096915901727,0.0027846561668,0.002756540866,0.0048145570382,0.0035054022716,0.0071252633223,0.0026414105061
304.0,0.012574822809,0.0099891334389,0.0086074478733,0.01443458821,0.013499332326,0.018610648268,0.011167244794,0.009707492229,0.0034729183881,0.01861076046,0.016532665848,0.0098636244775,0.002436649311,0.0092285412452,0.019346770705,0.011621163395,0.0058857290465,0.017823681423,0.018689780247,0.0069050064971,0.009562228936,0.0027544260345,0.0027372537864,0.0047535559195,0.0034634160743,0.0070316620396,0.0026130120095
304.5,0.012405612144,0.009855620804,0.0084931189839,0.014239850662,0.013317418752,0.01835898518,0.011017436426,0.0095778841463,0.0034313317812,0.018359095897,0.016309263945,0.009731852063,0.0024107954219,0.0091055812003,0.01908512591,0.011465091437,0.0058094957694,0.017582706371,0.018437043423,0.0068144504147,0.0094346356106,0.0027245643823,0.0027181831317,0.0046933710131,0.003421973751,0.0069393346186,0.0025849607853
305.0,0.01223871148,0.0097239324932,0.0083803508764,0.014047766969,0.013137986614,0.018110733724,0.010869674813,0.0094500468934,0.0033902836143,0.018110842987,0.01608889894,0.0096018801342,0.0023852603246,0.0089843007226,0.018827024442,0.01131115139,0.0057342935632,0.017345001563,0.018187732415,0.006725125636,0.0093087854856,0.0026950662836,0.0026993259167,0.0046339908505,0.0033810677677,0.0068482631426,0.0025572521384
305.5,0.012074088837,0.0095940430472,0.0082691216836,0.013858300606,0.01296100166,0.017865847538,0.010723931496,0.009323955737,0.0033497664332,0.017865955364,0.015871529307,0.0094736835552,0.0023600396197,0.008864676321,0.018572418251,0.011159313652,0.005660107918,0.017110522454,0.017941800677,0.0066370148468,0.0091846542034,0.0026659268831,0.0026806792042,0.0045754041317,0.0033406907008,0.0067584299543,0.0025298814432
306.0,0.011911712684,0.0094659273693,0.0081594098526,0.013671415554,0.012786430114,0.017624280887,0.010580178415,0.0091995862965,0.0033097728934,0.017624387295,0.015657114088,0.0093472375482,0.0023351289745,0.0087466848405,0.018321259938,0.011009549038,0.0055869245356,0.016879225107,0.017699202295,0.0065501009839,0.0090622177537,0.0026371413955,0.0026622401049,0.0045175997225,0.003300835236,0.0066698176527,0.0025028441416
306.5,0.011751551933,0.0093395607198,0.0080511941395,0.013487076295,0.012614238675,0.017385988663,0.01043838791,0.009076914539,0.0032702957579,0.017386093671,0.015445612889,0.0092225176884,0.0023105241217,0.0086303034573,0.018073502748,0.010861828774,0.0055147293265,0.016651066185,0.017459891983,0.0064643672319,0.0089414524694,0.0026087051047,0.0026440057755,0.0044605666522,0.0032614941662,0.0065824090889,0.0024761357426
307.0,0.011593575931,0.0092149187114,0.0079444536056,0.013305247806,0.012444394503,0.01715092637,0.01029853271,0.0089559167742,0.0032313278961,0.017151029997,0.015236985872,0.009099499899,0.0022862208585,0.0085155096737,0.01782910056,0.010716124492,0.0054435084065,0.016426002945,0.01722382507,0.0063797970189,0.0088223350205,0.0025806133625,0.0026259734187,0.0044042941108,0.00322266039,0.0064961873625,0.0024497518208
307.5,0.011437754457,0.0090919773038,0.0078391676124,0.013125895549,0.012276865219,0.016919050119,0.010160585931,0.0088365696495,0.0031928622815,0.016919152382,0.015031193748,0.0089781604459,0.0022622150454,0.0084022813139,0.017588007882,0.010572408225,0.0053732480942,0.016203993226,0.016990957494,0.0062963740135,0.0087048424103,0.0025528615875,0.0026081402821,0.0043487714467,0.0031843269099,0.0064111358177,0.0024236880157
308.0,0.011284057711,0.0089707127986,0.0077353158172,0.012948985467,0.012111618896,0.01669031662,0.010024521066,0.0087188501449,0.0031548919908,0.016690417536,0.014828197766,0.0088584759331,0.0022385026052,0.0082905965186,0.017350179835,0.010430652398,0.005303934907,0.015984995446,0.016761245793,0.0062140821205,0.0085889519698,0.0025254452644,0.0025905036571,0.0042939881646,0.003146486831,0.0063272380399,0.0023979400305
308.5,0.011132456312,0.0088511018343,0.0076328781693,0.012774483974,0.01194862405,0.016464683169,0.009890311986,0.0086027355684,0.0031174102018,0.016464782757,0.014627959708,0.0087404232971,0.0022150795221,0.0081804337408,0.017115572154,0.010290829828,0.0052355555591,0.015768968589,0.016534647096,0.0061329054779,0.008474641353,0.0024983599426,0.0025730608786,0.0042399339222,0.0031091333591,0.0062444778521,0.0023725036311
309.0,0.010982921291,0.0087331213816,0.0075318349048,0.012602357952,0.011787849639,0.016242107649,0.0097579329286,0.0084882035511,0.0030804101919,0.016242205924,0.014430441884,0.008623979803,0.0021919418405,0.0080717717413,0.016884141173,0.01015291371,0.0051680969577,0.015555872202,0.016311119118,0.0060528284533,0.0083618885326,0.0024716012353,0.0025558093237,0.0041865985291,0.0030722597992,0.0061628393109,0.0023473746452
309.5,0.010835424086,0.0086167487385,0.0074321665435,0.012432574743,0.011629265053,0.016022548511,0.0096273584962,0.0083752320425,0.0030438853367,0.016022645492,0.01423560712,0.0085091230388,0.0021690856643,0.0079645895838,0.016655843819,0.010016877622,0.0051015462006,0.015345666382,0.016090620146,0.0059738356404,0.0082506717951,0.0024451648188,0.0025387464113,0.0041339719435,0.0030358595543,0.0060823067036,0.0023225489612
310.0,0.010689936534,0.0085019615256,0.0073338538837,0.01226510214,0.011472840109,0.015805964777,0.0094985636494,0.0082637993058,0.0030078291086,0.015806060479,0.014043418752,0.0083958309116,0.0021465071555,0.0078588666309,0.016430637604,0.0098826955108,0.0050358905733,0.015138311774,0.015873109039,0.0058959118556,0.0081409697361,0.0024190464312,0.0025218696013,0.0040820442703,0.0029999261235,0.0060028645447,0.0022980225274
310.5,0.010546430866,0.0083887376814,0.0072368779987,0.012099908387,0.011318545043,0.015592316024,0.0093715237024,0.0081538839135,0.002972235075,0.015592410464,0.013853840622,0.0082840816422,0.0021242025338,0.0077545825397,0.016208480617,0.0097503416905,0.0049711175458,0.01493376956,0.015658545213,0.0058190421349,0.0080327612561,0.0023932418716,0.0025051763937,0.004030805759,0.0029644531006,0.0059244975719,0.002273791351
311.0,0.010404879704,0.0082770554575,0.0071412202328,0.011936962165,0.01116635051,0.01538156238,0.0092462143176,0.008045464743,0.0029370968971,0.015381655575,0.013666837069,0.008173853761,0.0021021680751,0.0076517172572,0.015989331514,0.0096197908371,0.0049072147703,0.014732001452,0.015446888638,0.0057432117304,0.0079260255558,0.0023677469991,0.0024886643281,0.0039802468011,0.0029294341728,0.0058471907437,0.0022498514971
311.5,0.010265256051,0.0081668934145,0.007046862197,0.011776232591,0.01101622757,0.015173664516,0.0091226115007,0.0079385209718,0.0029024083283,0.015173756482,0.01348237292,0.0080651261034,0.0020804001113,0.0075502510163,0.015773149517,0.0094910179831,0.0048441700781,0.014532969684,0.015238099828,0.0056684061072,0.007820742132,0.0023425577319,0.0024723309826,0.0039303579286,0.0028948631192,0.0057709292354,0.002226199088
312.0,0.010127533289,0.0080582304172,0.0069537857652,0.011617689212,0.010868147688,0.01496858364,0.0090006915958,0.0078330320736,0.0028681632128,0.014968674393,0.013300413487,0.0079578778054,0.0020588950285,0.0074501643318,0.015559894397,0.0093639985121,0.0047819714771,0.014336637009,0.015032139838,0.0055946109401,0.0077168907731,0.0023176700466,0.0024561739737,0.003881129811,0.0028607338092,0.0056956984361,0.002202830302
312.5,0.0099916851737,0.00795104563,0.0068619730707,0.011461301995,0.010722082728,0.014766281487,0.0088804312807,0.0077289778135,0.0028343554842,0.014766371042,0.013120924559,0.0078520882992,0.0020376492669,0.0073514379957,0.015349526472,0.0092387081539,0.0047206071492,0.014142966687,0.014828970247,0.0055218121106,0.0076144515548,0.0022930799768,0.002440190955,0.0038325532541,0.0028270402014,0.0056214839458,0.0021797413728
313.0,0.0098576858268,0.0078453185133,0.0067714065019,0.011307041324,0.010578004944,0.014566720312,0.0087618075618,0.0076263382443,0.0028009791645,0.014566808685,0.012943872393,0.0077477373088,0.0020166593196,0.0072540530741,0.015142006602,0.0091151229798,0.0046600654474,0.01395192248,0.014628553163,0.0054499957039,0.0075134048363,0.0022687836129,0.0024243796171,0.0037846191971,0.0027937763421,0.0055482715719,0.0021569285885
313.5,0.0097255097327,0.0077410288183,0.0066820686987,0.011154877996,0.010435886977,0.014369862887,0.0086447977696,0.007525093702,0.0027680283621,0.014369950093,0.012769223711,0.0076448048463,0.0019959217316,0.0071579909022,0.014937296175,0.0089932193975,0.0046003348936,0.013763468645,0.014430851206,0.0053791480058,0.0074137312559,0.0022447771006,0.0024087376863,0.0037373187114,0.002760936364,0.005476047326,0.0021343882909
314.0,0.0095951317324,0.0076381565837,0.0065939425493,0.011004783211,0.010295701849,0.014175672488,0.008529379554,0.0074252248016,0.0027354972708,0.014175758542,0.012596945693,0.0075432712069,0.0019754330994,0.007063233081,0.014735357103,0.0088729741464,0.0045414041759,0.013577569928,0.014235827506,0.0053092554995,0.0073154117267,0.0022210566406,0.0023932629248,0.0036906429979,0.0027285144848,0.0054047974216,0.0021121168745
314.5,0.0094665270193,0.0075366821308,0.0065070111856,0.010856728568,0.01015742296,0.013984112892,0.0084155308799,0.0073267124335,0.0027033801688,0.013984197809,0.012427005967,0.0074431169654,0.0019551900698,0.0069697614735,0.014536151818,0.0087543642926,0.0044832621459,0.013394191557,0.014043445695,0.0052403048632,0.0072184274333,0.0021976184874,0.0023779531292,0.0036445833853,0.0026965050059,0.0053345082703,0.0020901107857
315.0,0.0093396711334,0.0074365860596,0.0064212579809,0.01071068606,0.010021024076,0.01379514837,0.0083032300223,0.0072295377591,0.0026716714167,0.013795232164,0.012259372609,0.0073443229722,0.001935189339,0.0068775582005,0.014339643259,0.0086373672248,0.0044258978166,0.013213299233,0.013853669901,0.0051722829665,0.0071227598273,0.0021744589484,0.0023628061305,0.0035991313284,0.0026649023112,0.0052651664793,0.0020683665221
315.5,0.0092145399569,0.0073378492453,0.006336666545,0.010566628071,0.0098864793317,0.013608743679,0.0081924555623,0.007133682207,0.002640365457,0.013608826365,0.012094014131,0.0072468703487,0.0019154276524,0.006786605637,0.01414579487,0.008521960649,0.0043693003598,0.013034859127,0.013666464738,0.0051051768682,0.0070283906234,0.0021515743837,0.0023478197932,0.0035542784058,0.0026337008659,0.0051967588483,0.0020468806315
316.0,0.0090911097091,0.0072404528336,0.006253220722,0.010424527363,0.0097537632209,0.013424864054,0.0080831863822,0.0070391274692,0.0026094568123,0.013424945647,0.011930899478,0.0071507404842,0.0018959018031,0.0066968864085,0.01395457059,0.0084081225846,0.0043134591039,0.012858837872,0.013481795304,0.0050389738131,0.0069353017962,0.0021289612044,0.0023329920148,0.0035100163183,0.0026028952149,0.0051292723669,0.0020256497114
316.5,0.0089693569417,0.0071443782371,0.006170904586,0.010284357079,0.009622850592,0.013243475206,0.0079754016618,0.0069458554974,0.0025789400844,0.01324355572,0.011769998022,0.0070559150314,0.0018766086318,0.0066083833878,0.013765934848,0.0082958313595,0.0042583635311,0.012685202556,0.013299627169,0.0049736612296,0.0068434755757,0.0021066158728,0.0023183207253,0.0034663368868,0.0025724799822,0.0050626942114,0.0020046704083
317.0,0.0088492585342,0.0070496071316,0.0060897024381,0.010146090732,0.0094937166437,0.013064543312,0.0078690808738,0.0068538484986,0.0025488099527,0.013064622761,0.011611279555,0.0069623759029,0.0018575450253,0.0065210796904,0.013579852557,0.0081850656059,0.0042040032757,0.012513920717,0.013119926374,0.0049092267264,0.0067528944441,0.0020845349008,0.0023038038863,0.0034232320509,0.0025424498691,0.0049970117426,0.0019839394162
317.5,0.008730791689,0.0069561214521,0.0060095988031,0.010009702205,0.0093663369197,0.012888035009,0.0077642037794,0.0067630889325,0.0025190611738,0.012888113407,0.011454714284,0.0068701052673,0.0018387079164,0.0064349586722,0.013396289103,0.0080758042559,0.0041503681214,0.012344960337,0.012942659422,0.0048456580906,0.0066635411318,0.0020627148496,0.002289439491,0.0033806938666,0.0025127996533,0.0049322125025,0.001963453477
318.0,0.008613933927,0.0068639033891,0.0059305784262,0.0098751657391,0.0092406873038,0.012713917388,0.0076607504248,0.0066735595068,0.0024896885792,0.012713994748,0.011300272824,0.0067790855455,0.0018200942831,0.0063500039249,0.013215210346,0.0079680265372,0.0040974479993,0.012178289833,0.012767793271,0.0047829432843,0.0065753986141,0.0020411523289,0.0022752255631,0.003338714505,0.0024835241878,0.0048682842119,0.0019432093788
318.5,0.0084986630833,0.0067729353848,0.0058526262697,0.0097424559344,0.0091167440154,0.012542157988,0.0075587011364,0.0065852431742,0.0024606870754,0.012542234323,0.011147926196,0.0066892994074,0.0018017011474,0.0062661992733,0.013036582606,0.007861711969,0.0040452329855,0.012013878056,0.012595295329,0.0047210704425,0.0064884501075,0.002019843996,0.0022611601566,0.0032972862502,0.0024546183996,0.0048052147678,0.0019232039557
319.0,0.0083849573022,0.0066832001299,0.0057757275099,0.0096115477421,0.0089944836044,0.012372724791,0.0074580365173,0.0064981231287,0.0024320516416,0.012372800115,0.010997645815,0.0066007297677,0.001783525575,0.0061835287718,0.012860372663,0.0077568403578,0.0039937132993,0.01185169428,0.012425133448,0.0046600278705,0.0064026790662,0.0019987865552,0.0022472413551,0.0032564014978,0.0024260772886,0.0047429922405,0.0019034340869
319.5,0.0082727950334,0.0065946805594,0.0056998675341,0.0094824164604,0.008873882947,0.012205586212,0.0073587374433,0.0064121828022,0.0024037773295,0.012205660539,0.010849403492,0.0065133597829,0.0017655646747,0.0061019767007,0.012686547744,0.0076533917932,0.0039428793005,0.011691708201,0.012257275916,0.0045998040411,0.0063180691789,0.0019779767574,0.0022334672716,0.0032160527533,0.0023978959266,0.0046816048717,0.0018838966961
320.0,0.0081621550273,0.0065073598496,0.0056250319373,0.0093550377294,0.0087549192406,0.0120407111,0.0072607850586,0.0063274058608,0.0023758592616,0.012040784441,0.010703171422,0.0064271728475,0.0017478155975,0.0060215275635,0.012515075525,0.0075513466439,0.0038927214877,0.011533889925,0.012091691454,0.0045403875924,0.006234604365,0.0019574113985,0.0022198360474,0.0031762326302,0.0023700694561,0.004621041071,0.0018645887508
